customer_id,account_age_days,total_orders,successful_orders,cancelled_orders,previous_returns,previous_refunds,previous_chargebacks,customer_chargeback_rate,customer_return_rate,average_order_value,transaction_id,transaction_amount,payment_method,transaction_hour,is_international,orders_last_24h,amount_vs_customer_avg,device_age_days,multiple_accounts_same_device,ip_country_match,billing_shipping_match,login_after_purchase,product_shipped,delivery_confirmed,otp_verified,tracking_available,chargeback_occurred
CUST127297,1443,18,15,3,2,1,0,0.0,0.1111,91.48,TXN1036179,99.0,paypal,16,0,2,1.082,648,0,1,1,0,1,1,1,1,0
CUST109909,1525,22,21,1,0,0,0,0.0,0.0,26.29,TXN1036180,33.16,debit_card,13,0,0,1.261,804,0,1,1,0,0,0,1,0,1
CUST109944,995,15,13,2,1,1,1,0.0667,0.0667,35.62,TXN1036181,23.99,debit_card,5,0,1,0.673,4,1,1,1,0,1,1,0,1,1
CUST121853,599,12,10,2,0,0,0,0.0,0.0,33.85,TXN1036182,36.63,credit_card,17,0,0,1.082,197,0,1,1,0,1,1,1,0,0
CUST123023,333,4,4,0,0,0,0,0.0,0.0,53.39,TXN1036183,55.78,paypal,11,1,1,1.045,672,1,1,1,0,1,1,1,1,1
CUST126547,1514,21,18,3,1,1,4,0.1905,0.0476,85.76,TXN1036184,124.55,debit_card,7,0,0,1.452,262,0,1,1,0,1,0,1,1,1
CUST127038,1261,13,12,1,3,1,0,0.0,0.2308,63.27,TXN1036185,52.61,debit_card,14,0,0,0.832,321,0,1,0,0,1,1,1,1,1
CUST102868,489,8,7,1,0,0,0,0.0,0.0,61.75,TXN1036186,54.65,credit_card,11,1,0,0.885,274,0,0,1,0,1,0,1,1,0
CUST120516,236,3,3,0,0,0,1,0.3333,0.0,55.72,TXN1036187,54.26,wallet,13,0,0,0.974,184,0,1,1,0,1,0,0,1,1
CUST116703,1004,16,16,0,1,1,0,0.0,0.0625,28.64,TXN1036188,21.37,bank_transfer,8,0,0,0.746,199,0,1,1,0,1,1,1,1,1
CUST125436,2278,23,22,1,1,1,0,0.0,0.0435,80.38,TXN1036189,63.07,credit_card,20,0,0,0.785,926,0,1,1,0,0,0,1,0,0
CUST108976,2127,25,24,1,2,2,3,0.12,0.08,102.98,TXN1036190,92.47,credit_card,19,0,0,0.898,302,0,1,1,0,1,1,1,1,1
CUST114023,1707,23,23,0,1,0,0,0.0,0.0435,29.08,TXN1036191,31.84,credit_card,16,0,0,1.095,329,0,0,1,0,1,1,0,0,1
CUST111327,288,6,6,0,0,0,1,0.1667,0.0,13.16,TXN1036192,14.83,wallet,16,0,1,1.127,35,0,1,0,0,1,0,0,1,0
CUST108590,3650,52,49,3,5,1,2,0.0385,0.0962,75.1,TXN1036193,132.24,bank_transfer,15,0,0,1.761,398,0,1,1,0,1,0,1,1,1
CUST106839,622,11,11,0,0,0,0,0.0,0.0,103.08,TXN1036194,145.95,debit_card,20,0,0,1.416,297,0,1,1,0,1,1,1,1,0
CUST114662,692,10,10,0,1,1,1,0.1,0.1,35.7,TXN1036195,17.08,debit_card,13,0,0,0.478,207,0,1,0,1,1,1,0,1,1
CUST100960,524,8,8,0,0,0,0,0.0,0.0,44.37,TXN1036196,42.46,wallet,5,1,1,0.957,838,0,1,0,0,1,1,1,1,0
CUST126213,1635,19,18,1,1,0,1,0.0526,0.0526,154.43,TXN1036197,117.18,debit_card,8,0,0,0.759,438,0,1,1,0,1,1,1,1,0
CUST100337,408,2,2,0,0,0,0,0.0,0.0,130.56,TXN1036198,206.15,debit_card,16,0,0,1.579,174,0,1,1,1,1,1,1,0,1
CUST102391,913,16,15,1,1,1,0,0.0,0.0625,84.71,TXN1036199,115.85,credit_card,13,0,0,1.368,1217,0,1,1,0,1,1,1,1,1
CUST105754,2002,18,18,0,1,0,2,0.1111,0.0556,170.8,TXN1036200,177.12,credit_card,21,0,1,1.037,24,0,0,1,0,1,1,0,1,1
CUST116073,1183,16,16,0,1,0,2,0.125,0.0625,102.26,TXN1036201,51.56,credit_card,11,0,0,0.504,411,0,1,1,0,1,1,0,1,1
CUST122358,644,13,13,0,1,0,0,0.0,0.0769,24.08,TXN1036202,25.56,credit_card,11,0,0,1.061,1445,0,1,1,0,1,1,1,1,1
CUST129178,894,9,9,0,0,0,0,0.0,0.0,45.63,TXN1036203,75.83,credit_card,0,0,0,1.662,178,0,1,1,0,1,1,1,1,0
CUST109182,606,9,9,0,0,0,0,0.0,0.0,63.57,TXN1036204,48.06,credit_card,16,0,1,0.756,471,0,1,1,0,1,0,0,0,1
CUST112415,1285,16,16,0,5,5,0,0.0,0.3125,70.47,TXN1036205,153.19,debit_card,12,0,0,2.174,663,0,1,1,0,1,1,1,1,0
CUST102470,972,14,14,0,0,0,2,0.1429,0.0,68.31,TXN1036206,118.06,credit_card,17,0,0,1.728,566,0,1,1,0,1,0,1,1,0
CUST127005,1926,26,25,1,2,1,0,0.0,0.0769,35.46,TXN1036207,32.88,paypal,15,0,1,0.927,697,0,1,0,0,1,1,0,1,1
CUST100481,855,10,10,0,0,0,0,0.0,0.0,150.08,TXN1036208,192.05,debit_card,11,0,0,1.28,45,0,0,0,0,1,0,0,1,1
CUST117857,645,5,5,0,1,0,0,0.0,0.2,47.38,TXN1036209,48.2,credit_card,7,0,0,1.017,810,0,1,1,1,1,0,1,1,1
CUST112495,551,8,8,0,1,1,0,0.0,0.125,37.7,TXN1036210,52.48,debit_card,21,0,0,1.392,330,1,1,1,0,1,1,1,1,1
CUST100032,1550,21,20,1,1,1,0,0.0,0.0476,68.05,TXN1036211,54.88,wallet,13,0,0,0.806,282,0,1,1,0,1,1,1,1,1
CUST130536,749,9,8,1,0,0,1,0.1111,0.0,39.48,TXN1036212,99.55,credit_card,21,0,0,2.522,386,0,1,1,0,1,1,1,1,1
CUST100212,1105,14,13,1,1,0,1,0.0714,0.0714,39.57,TXN1036213,16.45,wallet,11,0,0,0.416,495,0,1,1,0,1,0,1,1,0
CUST129197,853,9,9,0,1,1,0,0.0,0.1111,23.01,TXN1036214,18.76,credit_card,10,0,0,0.815,96,0,1,1,0,1,1,1,0,1
CUST127242,544,9,9,0,0,0,0,0.0,0.0,66.9,TXN1036215,37.95,debit_card,14,0,1,0.567,327,0,1,1,0,1,0,1,1,0
CUST109923,194,3,2,1,0,0,0,0.0,0.0,135.53,TXN1036216,496.82,paypal,8,0,1,3.666,241,0,1,1,0,1,0,1,1,0
CUST122258,2141,40,38,2,4,2,4,0.1,0.1,32.86,TXN1036217,27.08,credit_card,14,0,2,0.824,124,0,0,1,0,1,1,1,1,1
CUST105875,978,15,15,0,1,0,0,0.0,0.0667,174.18,TXN1036218,297.87,debit_card,18,0,0,1.71,174,0,1,1,0,1,1,1,1,1
CUST119449,519,5,4,1,1,0,0,0.0,0.2,39.04,TXN1036219,26.21,credit_card,14,0,0,0.671,399,0,1,1,0,1,0,0,1,1
CUST130167,845,11,11,0,0,0,0,0.0,0.0,58.04,TXN1036220,57.53,credit_card,14,0,0,0.991,156,0,1,1,0,1,1,1,1,0
CUST122003,1578,18,17,1,1,0,2,0.1111,0.0556,58.41,TXN1036221,120.38,debit_card,15,0,1,2.061,302,0,1,1,0,0,0,0,0,1
CUST105563,1454,20,20,0,0,0,1,0.05,0.0,90.56,TXN1036222,78.45,wallet,21,0,1,0.866,307,0,0,1,0,1,1,1,0,0
CUST110197,620,11,11,0,1,1,0,0.0,0.0909,36.06,TXN1036223,48.05,wallet,11,0,0,1.333,117,0,1,1,0,1,1,0,1,0
CUST128996,800,11,11,0,2,2,0,0.0,0.1818,24.45,TXN1036224,26.67,debit_card,4,0,0,1.091,338,0,0,1,0,1,1,1,1,0
CUST121188,887,14,13,1,2,0,0,0.0,0.1429,45.07,TXN1036225,42.22,credit_card,14,0,0,0.937,993,0,1,1,1,1,1,1,1,0
CUST107162,1345,16,16,0,2,1,0,0.0,0.125,140.0,TXN1036226,177.55,credit_card,5,0,0,1.268,271,1,1,1,0,1,1,1,1,0
CUST114911,785,15,15,0,1,1,1,0.0667,0.0667,61.82,TXN1036227,100.45,debit_card,13,0,0,1.625,1080,0,1,0,0,1,1,1,1,0
CUST111915,1301,15,15,0,1,0,0,0.0,0.0667,60.84,TXN1036228,87.85,paypal,15,0,0,1.444,683,0,1,1,0,1,1,1,1,0
CUST111534,31,3,2,1,0,0,0,0.0,0.0,17.07,TXN1036229,29.84,credit_card,13,0,0,1.748,177,0,1,1,0,1,1,1,0,1
CUST129909,3483,48,44,4,6,2,1,0.0208,0.125,76.27,TXN1036230,108.02,debit_card,21,0,2,1.416,318,0,1,0,1,1,1,1,0,1
CUST105942,534,10,10,0,1,1,0,0.0,0.1,20.92,TXN1036231,26.45,debit_card,17,0,0,1.264,330,1,1,0,0,1,1,1,1,1
CUST109632,873,14,14,0,4,1,0,0.0,0.2857,63.32,TXN1036232,47.43,bank_transfer,16,0,0,0.749,283,0,1,1,0,1,1,1,0,1
CUST112623,1268,20,19,1,0,0,1,0.05,0.0,28.21,TXN1036233,13.54,credit_card,20,0,1,0.48,483,0,1,1,0,1,1,1,1,0
CUST124496,544,8,6,2,0,0,1,0.125,0.0,80.42,TXN1036234,104.04,credit_card,10,0,3,1.294,572,0,1,0,0,1,1,0,1,1
CUST114417,1298,19,19,0,2,2,0,0.0,0.1053,62.42,TXN1036235,63.9,credit_card,20,0,0,1.024,465,0,1,1,0,1,1,0,1,0
CUST119352,355,6,6,0,0,0,0,0.0,0.0,41.31,TXN1036236,47.83,credit_card,10,0,1,1.158,456,0,1,1,0,1,1,1,1,1
CUST121933,389,9,7,2,1,0,0,0.0,0.1111,55.56,TXN1036237,34.75,debit_card,18,0,1,0.625,887,1,1,1,0,0,0,1,0,1
CUST108838,540,3,3,0,0,0,0,0.0,0.0,45.49,TXN1036238,42.26,wallet,19,0,1,0.929,986,0,0,1,1,1,1,0,0,1
CUST103475,353,5,5,0,1,1,0,0.0,0.2,46.31,TXN1036239,82.18,credit_card,16,0,0,1.775,454,0,1,1,0,1,1,0,1,1
CUST112551,843,9,9,0,2,1,0,0.0,0.2222,51.14,TXN1036240,28.5,paypal,9,0,2,0.557,358,0,1,1,0,1,1,0,1,0
CUST111289,526,9,9,0,0,0,0,0.0,0.0,34.18,TXN1036241,10.77,credit_card,16,0,0,0.315,1572,0,1,1,1,1,1,0,1,0
CUST102871,717,14,14,0,2,1,0,0.0,0.1429,28.75,TXN1036242,28.85,wallet,15,0,1,1.003,160,1,1,1,1,1,1,1,1,1
CUST108861,1164,16,16,0,1,1,0,0.0,0.0625,52.54,TXN1036243,85.14,bank_transfer,12,0,1,1.62,785,0,1,1,0,0,0,0,0,1
CUST130066,1150,13,13,0,1,1,0,0.0,0.0769,40.7,TXN1036244,26.71,wallet,3,1,1,0.656,686,0,1,1,0,1,1,1,1,1
CUST122920,1421,17,15,2,3,2,0,0.0,0.1765,34.8,TXN1036245,45.06,debit_card,14,0,0,1.295,408,0,0,1,0,1,0,1,1,0
CUST114002,1859,14,14,0,4,2,2,0.1429,0.2857,36.76,TXN1036246,64.22,credit_card,10,0,0,1.747,125,1,1,0,0,1,0,1,0,1
CUST104304,759,11,11,0,1,0,0,0.0,0.0909,56.69,TXN1036247,68.42,debit_card,22,0,0,1.207,389,0,1,1,0,1,1,1,1,0
CUST116426,992,15,15,0,0,0,0,0.0,0.0,68.17,TXN1036248,97.42,credit_card,3,0,1,1.429,67,1,1,1,0,1,1,1,1,0
CUST107377,1196,19,15,4,1,1,2,0.1053,0.0526,39.41,TXN1036249,34.32,paypal,5,0,0,0.871,276,1,1,1,1,1,1,1,1,1
CUST118591,1518,19,18,1,3,3,0,0.0,0.1579,41.94,TXN1036250,43.06,debit_card,10,1,0,1.027,528,0,1,1,0,0,0,1,0,0
CUST111121,585,7,7,0,1,1,0,0.0,0.1429,109.61,TXN1036251,215.26,paypal,12,0,0,1.964,336,0,1,1,0,1,1,1,0,0
CUST120513,1127,13,13,0,2,2,0,0.0,0.1538,49.63,TXN1036252,55.59,credit_card,14,0,0,1.12,378,0,0,1,0,1,1,1,1,0
CUST109591,566,10,10,0,0,0,1,0.1,0.0,26.65,TXN1036253,21.42,debit_card,10,0,1,0.804,269,0,1,1,0,1,1,1,1,0
CUST116150,1693,22,22,0,2,2,2,0.0909,0.0909,30.83,TXN1036254,32.94,debit_card,16,0,1,1.068,390,0,1,1,0,1,1,0,1,1
CUST124276,225,5,4,1,0,0,1,0.2,0.0,50.76,TXN1036255,33.57,debit_card,18,1,0,0.661,45,0,1,1,0,1,1,1,1,0
CUST125287,1131,11,10,1,0,0,0,0.0,0.0,100.66,TXN1036256,83.01,credit_card,17,0,0,0.825,1307,0,1,1,0,1,1,1,1,0
CUST103241,1004,14,13,1,0,0,0,0.0,0.0,50.74,TXN1036257,39.14,credit_card,15,0,0,0.771,212,0,1,0,0,1,1,1,0,0
CUST108774,1643,21,20,1,0,0,0,0.0,0.0,30.64,TXN1036258,28.87,paypal,16,0,0,0.942,137,0,0,1,0,1,1,1,1,0
CUST114390,324,6,5,1,1,1,1,0.1667,0.1667,29.67,TXN1036259,27.98,credit_card,12,0,0,0.943,254,0,1,1,0,1,0,1,1,1
CUST109590,1004,12,12,0,1,1,0,0.0,0.0833,22.64,TXN1036260,14.58,credit_card,15,0,0,0.644,593,0,1,1,0,1,1,0,1,1
CUST124519,1690,18,18,0,0,0,1,0.0556,0.0,41.0,TXN1036261,22.11,credit_card,17,0,0,0.539,755,0,1,1,0,1,1,1,1,0
CUST105381,1881,23,23,0,0,0,1,0.0435,0.0,19.75,TXN1036262,14.59,credit_card,20,0,0,0.739,414,0,1,1,0,1,1,1,1,1
CUST112431,1044,25,25,0,0,0,3,0.12,0.0,30.43,TXN1036263,67.52,debit_card,13,0,0,2.219,394,0,0,1,0,1,1,1,1,1
CUST119407,2125,17,15,2,0,0,1,0.0588,0.0,38.44,TXN1036264,54.18,debit_card,20,0,0,1.409,113,0,1,0,0,1,1,1,0,1
CUST117628,946,11,10,1,1,1,1,0.0909,0.0909,66.4,TXN1036265,61.77,credit_card,17,0,0,0.93,193,0,1,1,0,1,1,1,1,1
CUST100993,2472,23,23,0,2,2,0,0.0,0.087,46.69,TXN1036266,42.17,paypal,8,0,1,0.903,180,0,1,1,0,1,0,0,1,1
CUST115482,301,7,7,0,0,0,0,0.0,0.0,68.45,TXN1036267,49.19,credit_card,9,0,0,0.719,771,0,1,1,0,1,1,1,0,0
CUST110092,1363,18,17,1,1,1,3,0.1667,0.0556,56.29,TXN1036268,96.96,paypal,13,0,1,1.723,322,0,1,1,0,1,0,1,1,1
CUST113982,152,5,5,0,0,0,0,0.0,0.0,26.43,TXN1036269,32.0,credit_card,12,0,0,1.211,353,0,1,1,0,1,1,1,1,1
CUST131479,633,3,3,0,0,0,1,0.3333,0.0,44.82,TXN1036270,29.58,debit_card,13,0,1,0.66,813,0,1,1,0,1,0,0,1,1
CUST106263,2027,21,20,1,0,0,0,0.0,0.0,43.64,TXN1036271,39.29,debit_card,10,0,0,0.9,703,0,1,1,0,1,1,0,1,1
CUST116809,517,7,7,0,1,0,0,0.0,0.1429,37.63,TXN1036272,40.1,debit_card,15,0,0,1.066,1132,0,1,1,0,1,1,1,1,1
CUST109046,459,7,6,1,0,0,1,0.1429,0.0,58.54,TXN1036273,74.04,debit_card,13,0,2,1.265,908,0,1,1,1,1,1,1,1,1
CUST128892,437,9,8,1,2,1,1,0.1111,0.2222,31.08,TXN1036274,26.58,wallet,4,0,1,0.855,253,0,1,0,0,0,0,1,0,1
CUST103385,1020,11,10,1,0,0,0,0.0,0.0,37.47,TXN1036275,44.59,credit_card,13,0,0,1.19,339,0,0,1,0,1,1,1,1,0
CUST130589,1868,27,26,1,2,1,0,0.0,0.0741,40.21,TXN1036276,27.63,credit_card,14,0,0,0.687,332,0,1,1,0,1,1,1,1,0
CUST117005,717,4,4,0,0,0,0,0.0,0.0,15.88,TXN1036277,12.47,credit_card,20,1,1,0.785,846,0,1,1,0,1,1,1,1,0
CUST106656,1665,24,22,2,0,0,0,0.0,0.0,11.91,TXN1036278,11.42,wallet,19,0,0,0.959,92,0,1,1,0,1,1,0,1,1
CUST115723,563,9,9,0,1,0,1,0.1111,0.1111,50.11,TXN1036279,96.07,credit_card,20,0,2,1.917,181,1,1,1,0,1,0,1,1,1
CUST121248,651,11,11,0,1,1,0,0.0,0.0909,14.79,TXN1036280,9.6,debit_card,16,0,0,0.649,710,0,1,0,0,1,0,1,1,0
CUST103267,518,8,8,0,3,2,0,0.0,0.375,20.74,TXN1036281,24.3,paypal,10,0,1,1.172,409,0,0,0,0,1,0,1,1,1
CUST126150,2385,27,24,3,1,1,1,0.037,0.037,33.84,TXN1036282,33.0,paypal,17,1,1,0.975,434,1,1,1,0,1,1,1,1,1
CUST105078,1305,20,20,0,1,1,0,0.0,0.05,42.62,TXN1036283,20.26,paypal,17,0,0,0.475,497,0,1,1,0,1,1,1,1,0
CUST127608,1502,23,20,3,2,1,0,0.0,0.087,52.15,TXN1036284,53.08,debit_card,6,0,1,1.018,501,0,1,1,0,1,1,1,0,1
CUST120122,653,9,9,0,0,0,0,0.0,0.0,34.3,TXN1036285,38.56,paypal,22,0,0,1.124,105,0,1,1,0,1,1,1,0,1
CUST103649,2134,20,20,0,2,1,1,0.05,0.1,59.27,TXN1036286,57.45,credit_card,11,0,1,0.969,1019,0,1,1,0,1,1,1,1,0
CUST105280,723,6,6,0,0,0,0,0.0,0.0,25.42,TXN1036287,55.59,debit_card,9,0,1,2.187,316,0,1,0,0,1,1,0,1,0
CUST121252,1920,20,18,2,4,1,0,0.0,0.2,38.86,TXN1036288,28.23,credit_card,9,0,0,0.726,59,0,1,1,0,1,1,1,1,0
CUST110073,611,7,7,0,2,0,1,0.1429,0.2857,47.49,TXN1036289,62.61,debit_card,10,0,0,1.318,120,0,0,1,0,1,0,0,1,1
CUST117165,423,10,10,0,0,0,0,0.0,0.0,47.47,TXN1036290,48.67,debit_card,9,0,0,1.025,278,0,1,1,0,1,1,1,1,1
CUST102070,1122,13,13,0,0,0,0,0.0,0.0,81.65,TXN1036291,78.53,credit_card,17,0,1,0.962,65,0,1,1,0,1,1,1,1,0
CUST130762,2095,27,26,1,0,0,1,0.037,0.0,35.71,TXN1036292,42.03,bank_transfer,12,0,0,1.177,301,0,1,1,0,1,1,1,0,0
CUST109899,190,9,9,0,0,0,1,0.1111,0.0,47.53,TXN1036293,43.02,credit_card,8,0,0,0.905,137,0,1,1,0,1,1,0,1,0
CUST107009,293,8,8,0,0,0,0,0.0,0.0,14.8,TXN1036294,11.9,paypal,8,0,0,0.804,338,1,1,1,0,1,1,0,1,1
CUST116206,414,5,5,0,0,0,0,0.0,0.0,62.47,TXN1036295,36.79,debit_card,12,0,0,0.589,179,0,1,1,0,1,1,1,0,0
CUST107646,246,6,6,0,1,1,2,0.3333,0.1667,38.59,TXN1036296,33.94,wallet,7,0,1,0.88,392,0,0,1,0,1,0,1,0,1
CUST127672,893,10,10,0,0,0,0,0.0,0.0,38.29,TXN1036297,37.12,paypal,13,0,1,0.969,216,0,1,1,0,1,1,1,0,0
CUST114472,1103,12,12,0,3,3,1,0.0833,0.25,65.92,TXN1036298,31.35,debit_card,4,0,2,0.476,8,0,1,1,0,1,1,1,1,1
CUST115797,961,13,12,1,1,1,0,0.0,0.0769,40.4,TXN1036299,37.88,credit_card,17,0,0,0.938,120,0,1,1,0,1,1,1,1,0
CUST117998,127,4,4,0,1,0,0,0.0,0.25,23.66,TXN1036300,28.92,credit_card,13,0,1,1.222,522,1,1,1,0,1,1,1,1,0
CUST125793,833,13,13,0,0,0,1,0.0769,0.0,119.42,TXN1036301,113.84,bank_transfer,19,0,2,0.953,57,0,1,1,0,1,1,0,1,0
CUST110082,1168,20,19,1,1,1,0,0.0,0.05,57.16,TXN1036302,105.19,paypal,17,0,0,1.84,247,0,1,1,0,1,0,0,1,0
CUST104159,834,10,10,0,2,1,1,0.1,0.2,102.17,TXN1036303,183.25,paypal,20,0,0,1.794,113,0,1,1,0,1,1,1,1,1
CUST117843,1101,10,8,2,1,0,0,0.0,0.1,51.3,TXN1036304,72.41,paypal,12,0,0,1.412,449,0,1,1,0,1,1,1,1,0
CUST128134,339,6,6,0,0,0,0,0.0,0.0,37.93,TXN1036305,61.4,credit_card,10,0,0,1.619,195,0,1,1,0,1,1,1,1,1
CUST111688,368,4,3,1,0,0,0,0.0,0.0,17.08,TXN1036306,16.74,credit_card,16,0,0,0.98,97,0,1,1,0,1,1,0,1,0
CUST102331,110,4,4,0,1,1,0,0.0,0.25,28.26,TXN1036307,12.79,credit_card,10,0,0,0.453,591,0,0,1,0,1,1,0,1,1
CUST104586,390,4,3,1,0,0,0,0.0,0.0,42.31,TXN1036308,73.65,credit_card,6,0,0,1.741,633,0,1,1,0,1,1,1,1,1
CUST112227,358,7,7,0,0,0,2,0.2857,0.0,40.87,TXN1036309,49.96,debit_card,14,0,0,1.222,523,0,1,1,0,1,1,1,1,1
CUST129320,208,5,5,0,1,1,0,0.0,0.2,36.89,TXN1036310,39.51,credit_card,21,0,0,1.071,1,0,1,1,0,1,1,1,1,0
CUST115727,1227,17,16,1,3,1,0,0.0,0.1765,94.25,TXN1036311,130.7,credit_card,16,0,0,1.387,288,1,1,1,0,1,1,1,1,0
CUST110515,1795,24,23,1,2,2,0,0.0,0.0833,51.14,TXN1036312,45.12,paypal,10,0,1,0.882,775,0,1,1,1,0,0,1,0,0
CUST109541,500,9,8,1,0,0,0,0.0,0.0,36.58,TXN1036313,38.48,credit_card,18,0,0,1.052,454,0,1,1,0,1,1,1,0,0
CUST100593,1428,14,14,0,1,1,2,0.1429,0.0714,45.74,TXN1036314,45.68,debit_card,3,0,1,0.999,242,0,1,0,1,1,1,1,1,1
CUST102538,324,4,4,0,0,0,0,0.0,0.0,25.72,TXN1036315,11.84,credit_card,8,0,1,0.46,128,0,1,1,0,1,1,1,0,1
CUST103078,726,13,12,1,0,0,0,0.0,0.0,59.53,TXN1036316,239.78,debit_card,20,0,0,4.028,231,1,1,1,0,1,1,1,0,1
CUST117521,1280,13,12,1,2,0,1,0.0769,0.1538,59.12,TXN1036317,101.97,credit_card,19,0,0,1.725,628,0,1,1,1,1,0,0,0,1
CUST102353,2737,39,35,4,2,1,1,0.0256,0.0513,44.08,TXN1036318,32.64,credit_card,16,0,0,0.74,122,0,1,1,0,0,0,1,0,1
CUST110927,696,13,12,1,0,0,0,0.0,0.0,112.44,TXN1036319,387.73,credit_card,9,0,2,3.448,380,0,1,0,0,1,1,1,1,0
CUST123275,821,8,8,0,1,0,0,0.0,0.125,31.34,TXN1036320,56.37,debit_card,12,0,0,1.799,679,0,1,1,0,1,1,0,1,0
CUST128704,1850,24,23,1,1,1,1,0.0417,0.0417,305.98,TXN1036321,121.27,paypal,12,0,0,0.396,274,0,1,1,1,1,1,1,1,0
CUST130431,642,9,9,0,1,1,0,0.0,0.1111,15.29,TXN1036322,9.45,credit_card,13,0,1,0.618,1288,0,0,1,0,1,1,1,1,0
CUST108974,659,4,4,0,0,0,0,0.0,0.0,37.42,TXN1036323,19.43,credit_card,2,0,4,0.519,119,0,1,1,0,1,0,0,1,1
CUST131802,879,9,9,0,0,0,0,0.0,0.0,24.88,TXN1036324,15.48,paypal,19,0,0,0.622,406,0,1,1,0,1,1,1,1,1
CUST118028,361,10,9,1,1,1,0,0.0,0.1,75.35,TXN1036325,82.32,credit_card,4,1,0,1.093,754,0,1,1,0,1,1,0,1,1
CUST106597,743,10,10,0,0,0,0,0.0,0.0,30.47,TXN1036326,21.42,paypal,10,1,0,0.703,476,1,1,1,0,0,0,1,0,1
CUST122656,466,9,8,1,0,0,0,0.0,0.0,23.95,TXN1036327,33.42,credit_card,12,0,0,1.395,245,0,1,1,0,1,1,1,1,1
CUST124856,1008,14,12,2,2,0,0,0.0,0.1429,58.05,TXN1036328,111.94,bank_transfer,4,0,0,1.928,158,0,1,1,0,1,0,0,1,0
CUST102491,1140,24,23,1,1,1,1,0.0417,0.0417,77.59,TXN1036329,93.63,credit_card,12,0,0,1.207,285,0,1,1,0,0,0,0,0,1
CUST126505,216,7,6,1,1,0,0,0.0,0.1429,64.17,TXN1036330,47.43,paypal,23,0,0,0.739,131,0,1,1,0,1,1,1,1,0
CUST105524,681,8,8,0,2,0,0,0.0,0.25,116.32,TXN1036331,91.74,debit_card,3,0,0,0.789,294,0,1,1,0,1,1,0,1,1
CUST113535,2495,33,32,1,1,0,1,0.0303,0.0303,42.24,TXN1036332,52.38,credit_card,20,0,0,1.24,189,0,1,1,0,1,1,1,1,1
CUST108669,1102,15,15,0,0,0,1,0.0667,0.0,47.57,TXN1036333,63.48,wallet,8,0,0,1.334,437,0,1,1,1,1,1,1,1,1
CUST101114,653,12,11,1,1,0,0,0.0,0.0833,32.49,TXN1036334,29.12,credit_card,18,0,0,0.896,118,0,1,1,0,1,1,0,0,0
CUST127180,2840,28,27,1,2,2,1,0.0357,0.0714,49.35,TXN1036335,66.93,credit_card,10,0,1,1.356,892,0,1,1,0,1,1,1,0,0
CUST115829,306,4,3,1,0,0,1,0.25,0.0,61.2,TXN1036336,44.35,credit_card,9,0,0,0.725,608,0,1,1,0,1,0,1,1,1
CUST128309,627,10,9,1,0,0,1,0.1,0.0,100.91,TXN1036337,125.26,paypal,15,0,0,1.241,599,0,1,1,0,1,1,0,1,1
CUST110173,846,11,10,1,0,0,0,0.0,0.0,79.25,TXN1036338,161.01,debit_card,7,0,1,2.032,231,0,1,1,0,1,0,1,1,1
CUST125473,1077,13,13,0,1,0,0,0.0,0.0769,70.74,TXN1036339,95.92,credit_card,3,0,0,1.356,306,0,1,1,0,1,0,1,1,0
CUST131892,561,5,5,0,0,0,0,0.0,0.0,41.93,TXN1036340,41.12,paypal,14,0,0,0.981,314,0,1,1,0,1,0,1,1,1
CUST107792,505,7,7,0,0,0,1,0.1429,0.0,32.78,TXN1036341,38.95,credit_card,7,0,0,1.188,160,0,1,1,0,1,1,1,1,0
CUST123706,687,8,8,0,1,0,0,0.0,0.125,120.11,TXN1036342,132.76,paypal,5,0,0,1.105,816,0,1,1,0,1,1,0,1,1
CUST120134,1205,17,17,0,0,0,1,0.0588,0.0,80.4,TXN1036343,186.16,credit_card,15,0,1,2.315,432,0,1,1,0,1,0,0,1,0
CUST131783,846,15,15,0,0,0,0,0.0,0.0,67.69,TXN1036344,34.7,credit_card,11,0,0,0.513,524,0,1,1,0,1,1,1,1,0
CUST103716,354,7,7,0,1,1,2,0.2857,0.1429,16.98,TXN1036345,14.35,debit_card,16,0,0,0.845,266,1,1,1,0,1,1,1,1,1
CUST130837,286,4,4,0,0,0,0,0.0,0.0,155.12,TXN1036346,236.9,paypal,6,0,0,1.527,331,0,1,1,0,0,0,0,0,1
CUST112758,1305,14,14,0,1,0,1,0.0714,0.0714,24.38,TXN1036347,9.39,credit_card,11,0,0,0.385,302,0,1,1,0,1,1,0,1,1
CUST108432,1225,16,16,0,2,1,0,0.0,0.125,37.59,TXN1036348,43.92,debit_card,3,0,0,1.168,426,0,1,0,0,1,1,1,1,1
CUST107474,292,7,7,0,0,0,0,0.0,0.0,26.26,TXN1036349,69.8,credit_card,13,0,2,2.658,95,1,1,1,1,1,1,1,1,0
CUST124517,1104,14,14,0,0,0,2,0.1429,0.0,78.68,TXN1036350,101.08,credit_card,14,0,0,1.285,905,0,1,0,0,1,1,1,1,0
CUST115364,1758,28,27,1,0,0,2,0.0714,0.0,41.34,TXN1036351,38.27,wallet,16,0,1,0.926,478,0,1,1,0,1,1,1,1,0
CUST128580,548,13,10,3,0,0,0,0.0,0.0,117.75,TXN1036352,77.88,wallet,19,0,0,0.661,323,0,1,0,0,1,0,0,1,1
